name,opt,time,result,states,SMT calls Subseteq(),SMT calls Empty(),SMT queries,SMT queries SAT,SMT queries unSAT,SMT queries unSAT,SMT subseteq on syntax. equal,SMT simplify calls,SMT CACHED,Instruction executed,Instructions executed observable,Hit count,Miss count,Replace count,Note
while_infinite_loop_1_true_o2.ll,2,0.021325,true,2,1,,,,,,,,,7,,0,0,0,
veris.c_sendmail__tTflag_arr_one_loop_true_o2.ll,2,0.021336,true,2,,,,,,,,1,,3,,0,0,0,
vogal_true_os.ll,S,0.523639,true,136,4,122,122,,,,44,132,,723,,0,0,0,
terminator_01_false_os.ll,S,0.021618,false,2,,,,,,,,,,4,,0,0,0,
sum01_bug02_sum01_bug02_base.case_false_o2.ll,2,0.101666,false,13,4,22,22,,,,,27,,100,,0,0,0,
while_infinite_loop_1_true_os.ll,S,0.021313,true,2,1,,,,,,,,,7,,0,0,0,
string_true_os.ll,S,5.28658,true,382,600,268,910,495,147,,3489,586,966,3231,,966,642,0,
n.c40_true_o2.ll,2,0.061858,true,10,1,6,7,1,,,37,8,,23,,0,1,0,
nec11_false_o2.ll,2,0.021332,false,3,,2,2,,,,,2,,6,,0,0,0,
count_up_down_true_o2.ll,2,0.0214,true,2,,,,,,,,1,,5,,0,0,0,
count_up_down_false_o2.ll,2,0.021291,false,2,,,,,,,,,,4,,0,0,0,
invert_string_true_o2.ll,2,0.021378,true,2,,,,,,,,1,,21,,0,0,0,
trex01_false_o2.ll,2,0.02136,false,2,,,,,,,,,,4,,0,0,0,
while_infinite_loop_3_true_o2.ll,2,0.021402,true,3,1,,1,,1,,1,,,6,,0,1,0,
trex01_true_o2.ll,2,0.02138,true,2,,,,,,,,1,,5,,0,0,0,
for_infinite_loop_2_true_os.ll,S,0.021534,true,2,1,2,2,,,,2,2,,14,,0,0,0,
terminator_02_true_o2.ll,2,0.061501,true,2,,10,10,,,,,11,,28,,0,0,0,
nec20_false_os.ll,S,0.02156,false,2,,,,,,,,,,4,,0,0,0,
count_up_down_false_o0.ll,0,0.041411,false,12,,4,4,,,,,4,,25,,0,0,0,
for_bounded_loop1_false_o2.ll,2,0.101847,false,6,,20,20,,,,,20,,64,,0,0,0,
while_infinite_loop_4_false_o2.ll,2,0.021323,false,3,,,,,,,,,,4,,0,0,0,
verisec_NetBSD-libc__loop_false_os.ll,S,0.021566,false,9,,,,,,,,,,36,,0,0,0,
sum01_bug02_false_o2.ll,2,0.141875,false,17,6,30,30,,,,,37,,150,,0,0,0,
for_bounded_loop1_false_o0.ll,0,0.061561,false,28,,12,12,,,,,12,,67,,0,0,0,
sum01_bug02_sum01_bug02_base.case_false_o0.ll,0,0.101678,false,65,4,20,20,,,,,45,,156,,0,0,0,
n.c11_true_o0.ll,0,0.122155,true,65,8,16,23,,7,,1,56,,197,,0,7,0,
trex01_true_os.ll,S,0.021282,true,2,,,,,,,,1,,5,,0,0,0,
n.c11_true_os.ll,S,0.081852,true,12,7,14,18,,4,,3,20,2,87,,2,4,0,
sum01_bug02_false_o0.ll,0,0.141885,false,103,6,28,28,,,,,70,,235,,0,0,0,
string_true_o0.ll,0,10.658187,true,2923,2417,268,1433,409,756,,11718,1222,9601,6564,,9601,1165,0,
array_false_o0.ll,0,0.043277,false,35,,6,6,,,,,14,,74,,0,0,0,
array_true_o2.ll,2,0.021558,true,2,,,,,,,,1,,7,,0,0,0,
nec20_false_o0.ll,0,0.041451,false,39,,4,4,,,,,4,,75,,0,0,0,
eureka_05_true_o2.ll,2,0.021632,true,53,,,,,,,,1,,172,,0,0,0,
sum01_true_o2.ll,2,0.041483,true,2,2,8,8,,,,,11,,29,,0,0,0,
nec20_false_o2.ll,2,0.021446,false,2,,,,,,,,,,4,,0,0,0,
matrix_true_o2.ll,2,0.02133,true,2,,,,,,,,1,,7,,0,0,0,
terminator_03_false_o2.ll,2,0.081854,false,5,1,16,16,,,,,18,,38,,0,0,0,
sum03_false_o0.ll,0,0.02137,false,94,,,,,,,,,,233,,0,0,0,
while_infinite_loop_4_false_os.ll,S,0.021637,false,3,,,,,,,,,,4,,0,0,0,
n.c11_true_o2.ll,2,0.081632,true,12,7,14,18,,4,,3,20,2,87,,2,4,0,
trex03_false_o2.ll,2,0.142174,false,11,,32,32,,,,,33,,118,,0,0,0,
while_infinite_loop_1_true_o0.ll,0,0.021295,true,6,1,,2,,2,,1,,,17,,0,2,0,
trex02_false_o0.ll,0,0.041671,false,8,,4,4,,,,,4,,24,,0,0,0,
trex04_true_os.ll,S,0.041411,true,5,3,6,6,,,,,10,,48,,0,0,0,
verisec_NetBSD-libc__loop_false_o0.ll,0,0.02162,false,32,,,,,,,,,,67,,0,0,0,
terminator_03_false_os.ll,S,0.081621,false,5,1,16,16,,,,,18,,38,,0,0,0,
veris.c_NetBSD-libc__loop_true_os.ll,S,0.021447,true,7,,,,,,,,2,,28,,0,0,0,
sum01_false_os.ll,S,0.182049,false,25,10,46,46,,,,,57,,208,,0,0,0,
nec40_true_o0.ll,0,0.041472,true,12,1,4,5,1,,,150,6,,24,,0,1,0,
terminator_02_true_o0.ll,0,0.061522,true,14,,12,12,,,,,18,,48,,0,0,0,
n.c40_true_os.ll,S,0.061718,true,10,1,6,7,1,,,29,8,,23,,0,1,0,
vogal_false_o2.ll,2,1.548242,false,53,1,374,374,,,,,378,,781,,0,0,0,
for_bounded_loop1_false_os.ll,S,0.101955,false,6,,20,20,,,,,20,,64,,0,0,0,
eureka_01_true_o2.ll,2,0.202344,true,731,,,,,,,,2,,2085,,0,0,0,
sum01_bug02_sum01_bug02_base.case_false_os.ll,S,0.101754,false,13,4,22,22,,,,,27,,100,,0,0,0,
veris.c_NetBSD-libc__loop_true_o0.ll,0,0.021157,true,31,,,,,,,,8,,63,,0,0,0,
trex02_false_os.ll,S,0.041239,false,5,,4,4,,,,,5,,18,,0,0,0,
verisec_NetBSD-libc__loop_false_o2.ll,2,0.021626,false,9,,,,,,,,,,36,,0,0,0,
sum03_false_o2.ll,2,0.021373,false,12,,,,,,,,,,158,,0,0,0,
sum04_false_os.ll,S,0.021575,false,2,,,,,,,,,,2,,0,0,0,
array_false_o2.ll,2,0.021366,false,3,,2,2,,,,,3,,12,,0,0,0,
eureka_05_true_o0.ll,0,0.041587,true,277,,,,,,,,9,,503,,0,0,0,
while_infinite_loop_3_true_os.ll,S,0.021387,true,3,1,,1,,1,,1,,,6,,0,1,0,
